no;x1;x2;x3;x4;treat;y;ybinom;x1mis;x2mis;x3mis;x4mis
226;0.672268042;2.061831337;-0.641448577;-1.239252222;1;240.6244657;1;1.399526578;10.69687667;0.197901483;433.579801
227;-0.209301136;0.776568453;-0.960519927;-0.048967106;1;211.4605299;1;0.90063918;10.4287707;0.224801757;429.6334576
228;0.012182506;-0.186582023;0.871654759;-0.037004369;1;227.9573328;1;1.006109842;9.907277241;0.216459063;391.1065352
229;1.534116864;-0.509898515;-0.740468478;0.156218296;1;246.5906304;1;2.15342249;9.909548012;0.170548889;385.9778809
230;0.077291816;0.714076821;-0.302527821;-1.390409961;1;209.0210493;0;1.039402375;10.3432472;0.214991432;373.4041009
231;0.078437533;-1.035263041;-1.207669677;0.285541141;0;184.6792999;0;1.039997975;9.502658947;0.211933598;370.573207
232;-0.77926107;1.894849018;-1.019860212;0.065999527;1;211.2503385;1;0.677307069;11.29895848;0.252183809;482.2788688
233;0.166559669;0.056793059;-2.105279867;-1.788581519;1;171.4495861;0;1.086845903;10.02603712;0.201203078;333.7275529
234;0.26532457;-1.700725943;1.242410098;-3.188435756;0;166.7023978;0;1.141864308;9.261790951;0.230555775;228.3374341
235;0.89078071;-0.064836901;1.609233563;0.194721485;0;257.0285955;1;1.56109946;9.981135785;0.284032566;405.2122534
236;-0.467888369;0.893158727;0.39003321;0.009569625;1;225.8777532;1;0.791405987;10.54918887;0.20821187;436.9240525
237;0.758374557;-0.237684505;-1.450586792;-0.239225309;0;202.5318938;0;1.461096642;9.924178816;0.171876347;381.1510504
238;-0.641736358;-0.88378036;-0.810521618;0.487081819;1;186.2760731;0;0.725518883;9.420994955;0.239258281;384.2894281
239;0.627671823;-0.268114313;1.560440241;0.401293222;1;260.2185973;1;1.368665136;9.906685861;0.261134947;405.344893
240;0.248330127;-1.425159273;-3.141716022;-0.101980067;0;153.46053;0;1.132202741;9.375445961;0.184018726;341.246581
241;-0.700075817;0.28272947;0.313479714;-1.532864649;1;188.9034221;0;0.704661377;10.18892113;0.206657378;351.5574308
242;-0.567401585;-0.158979584;-1.706695185;0.476258862;1;185.7355121;0;0.752991912;9.89854505;0.260592959;412.7918373
243;-0.261393926;-0.141043577;-0.53568453;1.338202993;1;221.9472189;1;0.877483644;9.920313352;0.22210571;449.3195673
244;-1.063885036;0.386238646;0.434845411;0.2370906;1;206.3016316;0;0.587462704;10.28714228;0.196624625;425.3217092
245;-0.106368654;-0.473854785;-0.318457799;-0.510779732;0;189.3547413;0;0.948205217;9.750483651;0.217466661;361.5841244
246;0.77110374;1.181902095;2.35823355;-1.193649;0;263.079957;1;1.470425581;10.37376518;0.304464957;399.5302618
247;2.747403542;-0.846382594;-0.747467969;-0.782189326;0;253.2695104;1;3.94994546;9.949019451;0.138876072;337.5093697
248;-0.083934757;-0.231096293;0.764554835;-0.967707935;1;211.432631;1;0.958901061;9.879605446;0.213239582;353.4849625
249;0.543567634;-1.541974859;0.142784536;1.178950655;0;221.2689956;1;1.312303273;9.433543122;0.219370262;385.6108184
250;0.752861211;-0.125906425;-0.626951776;-0.423063823;0;214.4619639;1;1.457074423;9.959684992;0.196244177;378.3425584
251;-0.808674128;0.891538635;-1.380615677;1.292068763;1;208.4020161;0;0.667419121;10.61679041;0.267910416;492.1124372
252;1.001119847;0.708696981;-1.755661267;-0.635957918;1;225.6014739;1;1.649644687;10.19044198;0.148620046;402.9148535
253;0.456052505;1.365484798;-1.935528831;-0.935271453;1;213.1660389;1;1.256118301;10.52970254;0.180067216;417.3936174
254;-1.434250307;0.146941158;-2.118090848;-0.244185301;1;148.5094009;0;0.488153607;10.1186642;0.37560893;396.1196907
255;-0.265304816;0.034376562;-0.517452406;-0.115129667;1;203.969113;0;0.87576945;10.01945507;0.221985053;396.7763969
256;0.641769164;1.350904526;-0.695725709;0.023607731;0;238.3113064;1;1.378346485;10.465855;0.197279857;456.8697742
257;-0.415021029;-0.364784429;-0.875135486;-0.605572756;1;184.0969511;0;0.812604698;9.780293543;0.232073203;362.1273057
258;-0.459575676;-0.820965912;0.178555349;-0.518418511;1;190.6056387;0;0.79470219;9.496818901;0.212474379;348.2185737
259;-0.792494016;-0.44745711;2.425862445;0.793874223;0;226.7227424;1;0.672840479;9.691985474;0.14313835;413.9766893
260;-1.158539133;1.11965664;0.439381234;0.536851245;1;215.2085504;1;0.560307484;10.85213391;0.194747286;469.0043338
261;0.710889998;0.209283042;-0.266038682;-0.625913455;0;219.1079875;1;1.426815445;10.0689383;0.207932412;383.5083644
262;1.267601752;0.583689377;-1.814538199;-1.112217967;0;213.2349758;1;1.884760724;10.12821792;0.13109305;379.1381989
263;-0.143151056;-0.686082182;0.202415689;2.307468304;0;230.1281532;1;0.930925964;9.632447405;0.214750652;467.4843378
264;-0.515028906;-1.018490413;-0.707904101;-0.626964268;1;174.8525368;0;0.772970454;9.36244066;0.232136265;336.8893339
265;1.482891184;-1.134753383;0.901679003;0.735648768;0;256.9339121;1;2.098967573;9.790080701;0.279064264;384.1950999
266;-0.16258891;-0.45825047;0.26583475;1.590261699;0;224.754277;1;0.921922187;9.752289079;0.214138194;446.5618986
267;0.041709174;0.86737623;-0.061956891;0.063012743;0;223.0306062;1;1.021073564;10.42464504;0.215888383;438.0811826
268;0.483039896;0.707050006;-0.025318497;-0.70987933;0;223.2456406;1;1.273182852;10.26976401;0.215472101;399.8868351
269;-1.180127174;0.220163995;-0.650190098;0.728664126;1;190.2129637;0;0.554292038;10.168419;0.250872204;438.8533996
270;-0.663573739;0.317229802;-0.457658616;-1.367682323;0;170.6043798;0;0.717640258;10.20939157;0.229386827;359.0853496
271;-0.634649894;-2.308669291;-0.357730426;-0.310905535;0;151.6870312;0;0.728094125;8.491185201;0.225957047;302.0791792
272;-0.701963031;-0.764126858;0.482235443;-0.18263458;1;193.2908498;0;0.703996767;9.489087316;0.201703842;363.0258997
273;0.576850379;-0.257215352;0.086601602;1.845346219;0;248.8411043;1;1.334324524;9.907490533;0.218165302;466.0473943
274;-2.113080371;1.171746997;-1.02031986;0.728317717;1;175.2312426;0;0.347656559;11.04539522;0.323168813;479.6128345
275;0.260909683;-0.645359266;-2.113734947;-0.568236119;0;169.9328016;0;1.139346487;9.719178304;0.193040667;352.9289984
276;1.14712719;-1.790561856;0.475404837;0.076176164;0;224.6920453;1;1.77457968;9.568449159;0.240426023;334.3636906
277;0.014793649;-1.079785525;0.855625574;1.105030384;0;222.8483598;1;1.007424248;9.464100657;0.21654728;401.0104317
278;-0.311739244;0.714448807;0.501315382;-0.458702432;1;221.7313067;1;0.855670744;10.41245825;0.209318813;410.2952612
279;-0.956196108;-1.812944734;-0.037364663;0.394499812;1;174.6573426;0;0.619961404;8.690402046;0.217547126;345.2741891
280;0.473413759;1.048168895;0.000776485;-0.950751382;0;223.8834721;1;1.267069659;10.40229621;0.216015881;403.9061907
281;-1.51386408;0.202715867;0.144248617;0.690309675;1;192.5190813;0;0.469103412;10.16615265;0.206702966;436.5185163
282;0.164280998;0.281211359;-0.449005966;-1.584085083;1;200.4971553;0;1.085608326;10.12908216;0.212829076;349.582531
283;-0.870865219;1.032058008;0.559679019;2.200125472;1;248.8592722;1;0.646984715;10.72752421;0.195620877;539.7343493
284;1.593328994;2.293878554;-2.653539917;0.81885615;0;259.7394252;1;2.218129997;10.3874729;0.07999698;534.1985055
285;0.646597523;-0.059256027;0.048170415;-0.07562784;1;238.5049989;1;1.381678081;9.979630344;0.217348341;394.622839
286;0.357369685;0.411401356;1.284425559;0.281211529;1;256.232733;1;1.195643869;10.16933133;0.236442427;428.184228
287;0.102393063;-1.27924168;-0.461560919;-1.358507567;1;180.7547717;0;1.052529728;9.393096948;0.213964766;301.4477512
288;-0.675266825;-0.426501851;0.100318789;-0.767093632;1;183.8590222;0;0.713456784;9.71736512;0.213086744;353.6808509
289;0.972085024;0.849957445;-1.11349388;0.53522151;0;240.4619557;1;1.625869113;10.23328366;0.172532939;457.3258789
290;0.755869929;-1.803013212;-0.026163765;-1.486633501;0;184.2076356;0;1.459268036;9.423858631;0.215146785;279.235907
291;-0.428285623;-0.969553966;-0.781000859;-1.160621742;1;167.3316504;0;0.807233095;9.412969767;0.230774653;319.3306202
292;-0.713924764;1.650678788;1.417480278;0.535851775;1;251.1428118;1;0.699798822;11.10804753;0.175165769;492.2421384
293;-0.190384066;0.665956924;-0.427420625;0.493746148;1;224.6123772;1;0.909198322;10.36457996;0.219534465;447.7330341
294;0.399864812;0.361114644;0.498590367;-0.631465654;0;225.121388;1;1.221320201;10.14493149;0.224727711;389.2590493
295;-0.977844915;-0.487798794;0.26070915;1.293074802;1;207.3567352;0;0.613286881;9.645526182;0.205173003;432.8595098
296;0.18373691;1.428382258;-2.320425304;2.392895171;1;246.9230988;1;1.09622061;10.64876346;0.198100321;567.4532583
297;-2.15031053;-0.904252644;0.318639469;-0.836337532;1;141.4075083;0;0.341244768;9.190062904;0.187731959;333.4060471
298;-0.622966526;-2.093693696;1.596175609;0.272763476;0;190.4466643;0;0.732359868;8.63722956;0.17582818;330.4785781
299;-0.765439316;0.921678981;0.462132289;-1.284231453;1;200.7434728;0;0.682004067;10.62907678;0.201076217;385.6293454
300;0.464309419;-1.849022807;0.127343255;-1.113484928;0;185.4420194;0;1.261314851;9.286343744;0.218564354;290.2761427
301;0.522282169;-1.659893691;0.063869076;-0.199576115;0;198.2718636;0;1.298410838;9.38199047;0.217444259;329.0788357
302;0.00979376;-0.276360236;0.080150829;0.701395416;0;217.6955464;1;1.004908889;9.862496528;0.216033913;417.1820621
303;-0.440526196;-0.828433722;-0.036887712;0.847724422;0;196.4136527;0;0.802307685;9.495993843;0.216702761;400.7720001
304;1.199489535;-0.686070902;0.137060055;0.22885552;0;239.1198482;1;1.821653795;9.84112928;0.223180296;381.9204306
305;-0.117468489;-0.271607769;1.609490415;-0.167842645;1;233.2673478;1;0.942957332;9.856228936;0.207934932;382.6151001
306;0.038209787;1.243810557;-0.93868125;-0.630580526;1;215.8270928;1;1.01928856;10.61002529;0.214454256;424.9052523
307;1.194805632;-0.172021422;-0.069749366;0.184508168;1;250.8355935;1;1.817392563;9.960022126;0.212419809;400.4996258
308;0.343958352;-2.546474599;0.000955443;0.602398913;0;193.9773993;0;1.187653101;8.943599424;0.216014197;326.0164028
309;-0.329072974;1.6406275;-0.659232594;0.830860839;1;236.3418196;1;0.848286805;10.95408034;0.225507809;504.9677882
310;1.670857917;0.970236761;-1.612145202;0.647186297;1;264.9887876;1;2.30580293;10.15359802;0.119279583;467.3129796
311;-0.918058203;0.020307467;-0.247776283;1.603754561;1;216.397084;1;0.631896856;10.01451266;0.225976612;467.6000586
312;-0.087807329;-2.651397746;-0.259480045;-0.900008653;1;166.041111;0;0.957046151;8.616135456;0.216985775;270.5562314
313;1.32029372;1.117811712;0.904138671;0.330382955;0;278.1082391;1;1.935076499;10.23560054;0.271781908;460.0250545
314;1.73078613;-0.819083406;-0.954055098;-0.42889055;1;236.0696457;1;2.375939802;9.876738552;0.15223001;351.6384807
315;2.162596078;1.704550017;-0.245055143;1.001513713;0;303.2766652;1;2.948504342;10.17584141;0.193905261;515.5653301
316;-0.315732479;0.849855831;-0.246843314;-0.690520721;1;210.5182925;1;0.853964001;10.49145792;0.219384378;406.3987921
317;-0.575096104;0.543337063;0.461919269;0.399934137;1;223.8185385;1;0.750100522;10.34770216;0.204726046;438.6206086
318;-1.406356436;0.056035453;-0.744230444;-0.423049108;0;157.4700445;0;0.495009553;10.04500715;0.264443795;385.4541528
319;2.267859854;1.584049613;-0.503168668;-0.526061994;0;280.2957305;1;3.10784614;10.14861554;0.17035887;443.4388426
320;-0.770853929;-1.438634546;0.850671277;0.971376193;0;194.8202282;0;0.68016017;9.016397524;0.188892241;381.5279962
321;0.380315697;-0.639718613;-1.619360027;0.153901359;1;201.0778796;0;1.209440491;9.740241773;0.190471916;380.8033283
322;0.605136773;0.086765467;0.15178815;-0.903282883;1;227.3855209;1;1.353330223;10.0306429;0.21999238;368.0060041
323;1.019674137;0.466811179;-0.221021284;-0.044616743;0;238.2168597;1;1.665019889;10.12374739;0.206409576;417.0660256
324;0.474943044;0.417252824;0.529178238;0.078987843;0;236.1975286;1;1.268038885;10.15999433;0.227040371;420.0958815
325;-2.18594644;0.607894752;-2.400912294;-0.221824916;1;132.7281097;0;0.335218333;10.54648545;0.531304465;415.5918434
326;0.933192167;0.280209894;0.709130575;-0.362461936;0;244.7599878;1;1.594557205;10.07909696;0.245867576;396.7166837
327;0.475435421;-1.176267571;0.413429437;-0.487803444;1;216.5876574;1;1.2683511;9.549100691;0.224603105;336.2062918
328;0.3902816;-1.294233568;0.208748545;0.410025532;0;208.3498376;0;1.215482114;9.47758325;0.219538685;365.4135024
329;-0.727328151;-0.318740706;0.622615095;0.389019378;0;201.5802969;0;0.695124665;9.785099062;0.197021731;402.816086
330;0.986555948;0.845857571;-0.243076632;1.112402031;1;269.6964992;1;1.637675689;10.22972889;0.205805005;482.1651648
331;1.423983599;0.0590417;-0.765326297;-1.664176566;1;224.6955638;1;2.038046598;10.01145632;0.172257827;338.3710633
332;0.484730511;0.280053129;0.167958868;0.322132274;1;243.2931617;1;1.274259538;10.10673825;0.219536243;424.4500434
333;0.349236446;-0.836591212;0.697079462;-0.620192861;0;209.1146432;0;1.190791513;9.654012986;0.226688457;343.8508569
334;0.86012425;0.653533164;0.328495696;-0.966710164;0;234.8471123;1;1.537353028;10.19430416;0.228437398;387.5709998
335;0.404611145;-0.902540962;-0.054739606;1.281237036;0;225.3399792;1;1.224222039;9.638798623;0.215044607;415.2912537
336;0.367044921;-2.032552015;-0.903511365;0.702201704;1;199.8309391;0;1.20144195;9.168167386;0.201988018;348.5558195
337;-1.51919905;1.342896525;0.553154734;-0.034034064;0;195.3425353;0;0.467853753;11.10173985;0.181692639;454.0676194
338;1.549803332;-0.099604706;0.758989875;0.133943241;0;264.8939673;1;2.170378695;9.982557754;0.270904579;401.3747206
339;0.499881066;-1.320545782;-0.608703887;-0.652162431;0;185.9789958;0;1.283949062;9.501403352;0.203119968;324.9832492
340;0.460872852;0.490032053;-0.391427004;0.247484853;0;227.6985554;1;1.259149415;10.189534;0.208300152;430.0446074
341;2.076709933;-0.137010349;-0.760191426;0.980203422;0;268.9058909;1;2.824566684;9.984739625;0.154726253;434.4386975
342;-0.307650566;-0.054301624;0.58416514;-0.276171391;1;214.306332;1;0.857421814;9.968705339;0.2083288;386.8902918
343;0.952370885;-0.64471568;0.006646684;1.165085421;0;243.0828426;1;1.609921536;9.820505824;0.216273576;421.0855743
344;0.532788293;0.02039161;-0.51566141;-0.768640619;0;207.4426599;0;1.305249417;10.00754218;0.204347361;370.6299162
345;-0.095547708;-0.270451018;0.749620295;0.462307108;0;221.1644749;1;0.953349359;9.858319158;0.212920573;407.7110524
346;-0.142063378;-0.47223243;0.172737301;-1.453112293;1;192.1973676;0;0.931432375;9.747140202;0.214941621;326.6931634
347;-1.183025711;-2.137675349;1.872967371;0.828391432;1;194.3898264;0;0.553489302;8.363627907;0.133722303;349.3428677
348;0.54531841;0.097327073;0.465581558;0.663883188;0;241.1344259;1;1.31345255;10.03571429;0.227154749;431.0278515
349;-2.581855443;-0.379328576;0.556537521;-1.598414792;0;118.7134129;0;0.275015527;9.647344042;0.159682352;324.8017341
350;0.778900031;0.434192903;-0.45884321;0.669082473;0;240.9552114;1;1.4761687;10.13657842;0.200925563;445.3482316
351;0.292940303;-0.115664295;-0.033594714;0.545295178;0;222.1348917;1;1.157740373;9.950578476;0.215575137;417.369818
352;-0.086707905;-1.298970468;0.928293785;-0.366279147;0;197.1673951;0;0.957572395;9.322374642;0.21254144;336.1630717
353;-1.466359495;-1.447406493;0.250595623;0.368613322;0;157.062881;0;0.480379075;8.823977279;0.200511295;358.0120678
354;-1.083179449;0.117876701;-0.33153439;1.379171393;1;206.9828852;0;0.581822579;10.08806512;0.231887977;462.1230767
355;1.057737367;-0.713256538;-0.591887558;-0.410443747;0;215.4628939;1;1.697011365;9.816163773;0.19006726;356.3146909
356;-0.360320801;-1.510395777;-1.254929942;-0.050890003;0;161.314324;0;0.835136245;9.110198527;0.236128836;339.9861821
357;0.350593765;-0.291504389;2.597146738;-0.283214141;0;247.7196202;1;1.191599929;9.879539181;0.25777157;377.3415602
358;0.028257656;-0.890669215;0.250639074;-0.066293376;0;201.5376656;0;1.014229112;9.56095703;0.216306107;362.6372738
359;0.473048261;-0.685476756;-1.181464961;0.156018966;0;198.4212537;0;1.266838125;9.73684889;0.192744373;379.1020139
360;-0.919154728;-0.063932289;0.106297974;0.210617996;1;200.6891886;0;0.631550505;9.954296734;0.211806608;405.888945
361;-0.375823436;-0.26965804;-0.53983933;-0.626750783;1;190.5550669;0;0.828687862;9.840129085;0.224883682;364.9471959
362;-1.812833764;-3.334675364;-0.212894566;-0.657767026;1;113.5885933;0;0.403969103;7.133166212;0.233105374;256.2419007
363;0.288600211;1.051273762;-0.052979055;-0.762528769;0;222.3243026;1;1.155230748;10.45030953;0.215340155;411.6331734
364;-0.189622581;1.291019567;-0.376868584;-0.534839653;0;210.1569945;1;0.909544558;10.70652867;0.219101924;430.8190046
365;0.017860213;1.238249067;0.244832573;1.164616443;1;256.7018201;1;1.008970099;10.61359583;0.216188958;501.8883831
366;0.650430242;-1.901656314;-0.011839701;0.541483258;0;207.8613012;0;1.384328412;9.347936142;0.215667492;347.4431485
367;0.310254985;-0.442676357;-0.28939642;-0.303366271;0;203.0231275;0;1.167806838;9.81272466;0.212144387;370.7148745
368;1.668357169;1.237264686;1.592506644;-0.173574575;1;301.3074617;1;2.302921616;10.19628379;0.352306879;443.6790411
369;0.672614534;-0.034628604;-0.121374616;-1.14246262;0;210.9188984;1;1.399769061;9.988298591;0.212492384;354.3018948
370;-0.277517988;0.870557708;0.499627634;-0.242056491;1;227.1688951;1;0.870437784;10.49529303;0.210065274;425.5350625
371;-0.146026392;-1.358353527;0.1591268;-0.281643723;0;186.3978634;0;0.929588563;9.271322301;0.214997728;337.089701
372;1.701431832;0.215011232;0.437123424;0.334158413;0;270.8782801;1;2.341322442;10.03317158;0.249748763;422.2683731
373;0.471357881;0.449079189;0.77591527;0.097313743;1;251.4691486;1;1.265767858;10.17257884;0.232188062;422.1542625
374;0.581700079;1.204461785;0.740122153;-0.140824346;0;251.4428035;1;1.337563987;10.43184953;0.235137788;443.6768222
375;0.666020696;1.162176742;-1.353671039;2.493618076;1;271.008843;1;1.395161736;10.39442936;0.17934611;559.5966285
376;-0.778902225;0.190854337;0.090389691;-1.147456948;1;186.464201;0;0.677428605;10.13081986;0.212972769;362.6509841
377;1.163324848;-0.559199403;-2.037182252;-0.443050143;0;200.363364;0;1.789010053;9.866874939;0.128943618;360.9145223
378;-1.964544195;-1.184502097;0.592318413;0.722647436;1;166.9230641;0;0.374459323;8.961163354;0.169529757;381.7391233
379;0.769170668;-0.112966313;0.310890737;-1.040390723;0;218.3151281;1;1.469005049;9.964228253;0.226495891;355.195951
380;2.259771993;1.029246784;1.196879073;0.784217971;0;312.2522107;1;3.095303605;10.09727399;0.355176124;475.8272446
381;-0.477272291;-0.687589335;-1.586654124;1.247060134;1;192.9493791;0;0.787701439;9.575686174;0.250393227;422.6918395
382;-0.102580509;-0.349450309;-0.988846351;0.32603032;1;202.2240479;0;0.950002888;9.816320998;0.220411751;399.0637489
383;0.368696176;-0.147656106;0.908024216;0.207742201;0;232.9655405;1;1.202434303;9.939629899;0.230787909;402.4070541
384;-0.535432994;0.427033657;-0.649400092;-0.129065449;1;200.6519468;0;0.765124666;10.26935121;0.231371972;412.0075134
385;0.506601941;-1.486969909;-0.483290589;-0.394581372;1;203.1380283;0;1.28827095;9.440913519;0.205594788;328.278184
386;-0.150557098;0.558629047;0.537270015;0.451823618;0;229.9242249;1;0.9274851;10.30030129;0.21252437;441.4391212
387;0.904243556;-0.235439676;-0.514664539;0.728198299;0;233.962112;1;1.571643329;9.932151176;0.196512795;419.953156
388;2.242036137;0.215797962;0.59532949;-0.102728203;0;282.302604;1;3.067976024;10.02072494;0.278944285;404.5355751
389;-1.195122891;-0.071743414;-1.237192257;0.869863842;1;182.2781478;0;0.550151576;9.944925735;0.286378662;432.5618133
390;-0.418522566;-1.651181269;-0.950481706;0.491677654;0;169.4278857;0;0.81118326;9.004123605;0.233644645;354.964304
391;0.798251395;-0.733304145;1.245591028;0.163694346;0;241.5952191;1;1.490520961;9.772382623;0.261863677;377.5400634
392;0.498172163;-0.001886289;-0.84315453;-0.560166637;0;206.2040957;0;1.282852458;9.999287039;0.198357816;377.8337865
393;0.119560223;0.700392754;-0.425433486;1.813576899;1;252.6049063;1;1.061603087;10.3292865;0.213810078;506.8788296
394;-0.367202719;0.785836536;-0.84855834;-1.85658018;1;182.1004924;0;0.832267513;10.46425878;0.22974237;358.3167462
395;0.262331085;-1.024709689;0.015475028;-0.939276341;0;189.7077667;0;1.14015651;9.554465693;0.216175421;325.2977999
396;0.262704125;-0.374094591;-0.074720531;-0.493761462;1;214.6036151;1;1.140369192;9.837381422;0.215153119;366.038932
397;0.640738878;-0.743648961;0.473635813;-0.138174202;0;219.9956073;1;1.377636623;9.743381963;0.229377233;365.5046856
398;0.307089831;-0.674708287;0.644483869;1.112869429;0;231.4145177;1;1.165960155;9.7140416;0.22466321;417.7184309
399;-0.033129401;-0.676335421;0.915913479;-0.372687361;0;207.199065;0;0.98357174;9.656231155;0.214691804;359.1395375
400;-1.374750527;-0.973637503;-0.831545099;-0.836913931;1;146.2212924;0;0.502894303;9.222894549;0.269244101;330.8560391
401;0.627965113;-0.764557394;-0.182648619;-0.481980038;0;209.2059271;0;1.368865859;9.733955369;0.211082882;351.6923583
402;0.002143951;0.979195951;-1.391967983;1.66894368;1;237.3174342;1;1.00107255;10.48907314;0.215871103;512.9382288
403;0.284377723;1.173832618;0.708247812;0.019913;1;254.69387;1;1.152794346;10.50402124;0.224818261;449.1748533
404;-1.001779086;1.374666415;0.188965824;-0.228148323;1;212.0376168;1;0.605991364;11.00544232;0.207924925;447.1752274
405;-0.617221929;1.20273835;-0.217366876;0.241290902;0;212.318059;1;0.734466448;10.78128254;0.221847862;459.8463905
406;0.828194239;0.026949367;0.071634626;0.332706524;0;238.4872681;1;1.513004062;10.00819334;0.218573093;414.515588
407;-0.084818646;0.711260302;0.134233556;0.704770258;1;238.7381003;1;0.958477374;10.37070315;0.215508519;458.646365
408;-0.434719917;-0.091452376;0.153327892;0.205891823;0;201.7274079;0;0.80464028;9.944488391;0.213133294;404.5906743
409;-1.204835289;-0.116861628;-0.919176945;1.574255288;1;194.6255174;0;0.547486407;9.910088552;0.267461269;460.4197427
410;-1.02068688;-1.125788934;-0.42930228;0.812103498;0;171.1882837;0;0.60028938;9.172425379;0.235487872;387.5509811
411;-0.971229203;1.139871435;1.545543131;2.231385473;1;259.6392052;1;0.615318905;10.8268222;0.15742633;546.2156495
412;-0.160913362;-0.459491238;0.874231633;-0.260655886;1;218.6238915;1;0.922694873;9.751809593;0.209979632;371.7127269
413;1.204687035;-0.920665191;0.109296142;1.675252333;0;253.6472401;1;1.826393975;9.787655508;0.221738117;430.7528874
414;0.066746217;-0.303930779;1.039528152;-1.733421457;1;209.0375611;0;1.033936238;9.853104286;0.2190113;322.6567147
415;-0.882457684;0.267685253;-0.899618953;-1.050772065;1;173.1588825;0;0.643245488;10.18934215;0.252142537;369.2897525
416;-0.019919738;-1.256961003;-0.188491786;0.825736224;1;211.3778632;1;0.990089566;9.365260122;0.216162244;382.9369636
417;0.32801648;1.552993289;0.696998047;-1.125787828;1;245.169267;1;1.178224024;10.65027451;0.226027983;417.2707229
418;-0.930628617;3.289022211;-1.121827292;0.173057554;1;227.6368364;1;0.627937708;12.35889594;0.264312867;550.4691869
419;-1.131414968;1.430687573;1.494193987;-0.313062957;1;224.2852759;1;0.567958183;11.08174278;0.150889828;445.9540694
420;1.086230389;1.402933285;-0.463913323;-0.076985875;1;261.1377106;1;1.721360892;10.35400045;0.194953931;454.7960329
421;0.514242102;0.020715066;0.590367515;-0.162432056;0;228.9320802;1;1.293201661;10.00775157;0.229382402;394.3514041
422;0.293168381;1.222089885;0.597002078;-0.650604295;0;231.7604858;1;1.157872408;10.52211147;0.223649522;423.1860194
423;-0.56265483;-0.577103633;2.068220585;-0.503577337;0;206.4672234;0;0.754781168;9.632346554;0.169527602;357.9406326
424;0.207142724;0.825420146;-1.68935736;-0.407692811;1;209.3416744;0;1.10912494;10.37011732;0.201232607;416.8835895
425;1.228077457;0.382837248;0.744169874;-1.457283337;0;239.1637804;1;1.847879432;10.08671956;0.25793466;358.1765908
426;-0.430012569;-1.21166258;-0.241762856;0.47720714;1;193.3208467;0;0.806536371;9.265881911;0.220522317;371.1612072
427;1.331908352;1.116296508;-0.171535141;-0.072937387;0;259.8724711;1;1.946346793;10.23313169;0.206279703;442.8229631
428;-0.763267156;-0.818011975;0.281546977;-0.544630168;1;184.6148723;0;0.68274518;9.442064586;0.206848875;347.3511079
429;1.232318832;-0.444864848;0.604896826;-0.176407775;0;243.7202846;1;1.851802364;9.899560268;0.249829201;375.5350747
430;0.609058663;0.84466129;-0.185356662;-1.42630942;1;225.1802506;1;1.355986633;10.29755218;0.211159632;377.0723893
431;-0.822540084;0.951259179;0.603677369;1.027502757;1;233.1946853;1;0.662807921;10.66091135;0.19525135;483.0659762
432;-0.047648356;-0.862401297;2.366859489;0.565321282;0;236.4268168;1;0.976457377;9.558528294;0.211164573;388.2050559
433;0.170678011;0.612258117;-1.51372751;-0.283052618;0;199.0790794;0;1.08908621;10.28006754;0.205029984;413.2765962
434;-1.225071326;-0.105020523;-1.945238085;-1.223966386;1;139.8054114;0;0.54197486;9.918823885;0.336169507;348.6067298
435;0.387332884;-0.753762264;-0.278319329;-0.131689446;0;205.4193629;0;1.213691379;9.695209054;0.211376333;365.3659563
436;0.490667777;-2.771492801;1.364275421;1.216263987;0;220.247659;1;1.278047967;8.947563664;0.246228077;340.2095841
437;2.239126084;-0.098643426;-0.462407092;-0.364073101;0;260.8251437;1;3.063515283;9.99050147;0.17428765;381.7054455
438;0.892212309;-0.862521184;-1.188139233;-0.121148898;0;205.4988186;0;1.562217294;9.749305203;0.17336504;361.6208036
439;0.798932584;0.01191442;0.526617543;0.013235061;1;250.0101641;1;1.491028711;10.0036965;0.234690189;401.0066117
440;1.935442769;0.227902422;0.410659421;0.691694429;0;281.9903416;1;2.631940441;10.02874975;0.252187183;437.6295324
441;0.3942499;0.754868073;1.629841172;-1.363732512;0;235.0846619;1;1.217896207;10.30398133;0.244964897;376.0161384
442;0.632521494;0.210220921;-1.288816456;0.413060932;0;217.4086737;1;1.371987951;10.07293384;0.182662437;425.3197544
443;0.102591102;-0.653579835;0.179411061;1.277884992;1;234.4184902;1;1.052633955;9.689958264;0.216796114;425.3619632
444;1.010210998;0.251850899;0.955058224;-1.39591857;0;235.8488048;1;1.65716034;10.06722872;0.260418158;355.546184
445;1.214678385;-0.415650358;-1.507706372;-0.266570496;0;214.0092348;1;1.835540875;9.90486831;0.146150712;373.1765911
446;0.500870658;-0.192023639;1.742036999;-0.130575423;0;242.0246742;1;1.284584512;9.927542552;0.25592863;387.2001077
447;-0.909467951;0.132729411;-1.068294178;-0.222565743;1;180.0337585;0;0.634616769;10.09462164;0.260749546;396.4146173
448;-2.197208512;0.24447876;0.619369965;0.488370954;0;168.3945495;0;0.333336011;10.22003053;0.162382249;429.8510573
449;0.438545322;1.304879649;0.364280822;0.797986605;0;256.6392488;1;1.24517074;10.51162719;0.22297512;488.5366966
450;-1.02941483;-0.940724066;1.129660101;0.2935743;1;197.4305411;0;0.59767544;9.30687222;0.16955721;374.5328122
